"REF_DATE","GEO","DGUID","Sex","Selected causes of death (ICD-10)","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Manitoba","2016A000246","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573241","8.3.8.1","4147","","","","0"
"2012","Manitoba","2016A000246","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573242","8.3.8.2","715.7","","","","1"
"2012","Manitoba","2016A000246","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573243","8.3.9.1","2200","","","","0"
"2012","Manitoba","2016A000246","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573244","8.3.9.2","379.6","","","","1"
"2012","Saskatchewan","2016A000247","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573245","9.1.8.1","11261","","","","0"
"2012","Saskatchewan","2016A000247","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573246","9.1.8.2","1115.4","","","","1"
"2012","Saskatchewan","2016A000247","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573247","9.1.9.1","4225","","","","0"
"2012","Saskatchewan","2016A000247","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573248","9.1.9.2","418.5","","","","1"
"2012","Saskatchewan","2016A000247","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573249","9.2.8.1","8112","","","","0"
"2012","Saskatchewan","2016A000247","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573250","9.2.8.2","1574.9","","","","1"
"2012","Saskatchewan","2016A000247","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573251","9.2.9.1","3228","","","","0"
"2012","Saskatchewan","2016A000247","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573252","9.2.9.2","626.6","","","","1"
"2012","Saskatchewan","2016A000247","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573253","9.3.8.1","3149","","","","0"
"2012","Saskatchewan","2016A000247","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573254","9.3.8.2","636.8","","","","1"
"2012","Saskatchewan","2016A000247","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573255","9.3.9.1","998","","","","0"
"2012","Saskatchewan","2016A000247","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573256","9.3.9.2","201.7","","","","1"
"2012","Alberta","2016A000248","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573257","10.1.8.1","21730","","","","0"
"2012","Alberta","2016A000248","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573258","10.1.8.2","587.4","","","","1"
"2012","Alberta","2016A000248","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573259","10.1.9.1","15980","","","","0"
"2012","Alberta","2016A000248","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573260","10.1.9.2","432.0","","","","1"
"2012","Alberta","2016A000248","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573261","10.2.8.1","16103","","","","0"
"2012","Alberta","2016A000248","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573262","10.2.8.2","850.3","","","","1"
"2012","Alberta","2016A000248","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573263","10.2.9.1","11993","","","","0"
"2012","Alberta","2016A000248","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573264","10.2.9.2","633.3","","","","1"
"2012","Alberta","2016A000248","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573265","10.3.8.1","5627","","","","0"
"2012","Alberta","2016A000248","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573266","10.3.8.2","311.6","","","","1"
"2012","Alberta","2016A000248","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573267","10.3.9.1","3988","","","","0"
"2012","Alberta","2016A000248","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573268","10.3.9.2","220.9","","","","1"
"2012","British Columbia","2016A000259","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573269","11.1.8.1","26291","","","","0"
"2012","British Columbia","2016A000259","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573270","11.1.8.2","623.0","","","","1"
"2012","British Columbia","2016A000259","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573271","11.1.9.1","12898","","","","0"
"2012","British Columbia","2016A000259","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573272","11.1.9.2","305.6","","","","1"
"2012","British Columbia","2016A000259","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573273","11.2.8.1","19202","","","","0"
"2012","British Columbia","2016A000259","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573274","11.2.8.2","906.7","","","","1"
"2012","British Columbia","2016A000259","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573275","11.2.9.1","9443","","","","0"
"2012","British Columbia","2016A000259","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573276","11.2.9.2","445.9","","","","1"
"2012","British Columbia","2016A000259","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573277","11.3.8.1","7088","","","","0"
"2012","British Columbia","2016A000259","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573278","11.3.8.2","337.2","","","","1"
"2012","British Columbia","2016A000259","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573279","11.3.9.1","3455","","","","0"
"2012","British Columbia","2016A000259","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573280","11.3.9.2","164.3","","","","1"
"2012","Yukon","2015A00076001","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573281","12.1.8.1","505","","","","0"
"2012","Yukon","2015A00076001","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573282","12.1.8.2","1439.2","","","","1"
"2012","Yukon","2015A00076001","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573283","12.1.9.1","243","","","","0"
"2012","Yukon","2015A00076001","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573284","12.1.9.2","691.1","","","","1"
"2012","Yukon","2015A00076001","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573285","12.2.8.1","183","","","","0"
"2012","Yukon","2015A00076001","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573286","12.2.8.2","1015.5","","","","1"
"2012","Yukon","2015A00076001","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573287","12.2.9.1","195","","","","0"
"2012","Yukon","2015A00076001","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573288","12.2.9.2","1085.0","","","","1"
"2012","Yukon","2015A00076001","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573289","12.3.8.1","323","","","","0"
"2012","Yukon","2015A00076001","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573290","12.3.8.2","1884.1","","","","1"
"2012","Yukon","2015A00076001","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573291","12.3.9.1","48","","","","0"
"2012","Yukon","2015A00076001","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573292","12.3.9.2","277.5","","","","1"
"2012","Northwest Territories","2015A00076101","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573293","14.1.8.1","630","","","","0"
"2012","Northwest Territories","2015A00076101","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573294","14.1.8.2","1473.6","","","","1"
"2012","Northwest Territories","2015A00076101","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573295","14.1.9.1","280","","","","0"
"2012","Northwest Territories","2015A00076101","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573296","14.1.9.2","655.0","","","","1"
"2012","Northwest Territories","2015A00076101","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573297","14.2.8.1","355","","","","0"
"2012","Northwest Territories","2015A00076101","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573298","14.2.8.2","1616.2","","","","1"
"2012","Northwest Territories","2015A00076101","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573299","14.2.9.1","238","","","","0"
